typ-abgaskatalysator-sncr-kat,SNCR-Kat.,Cat. SNCR
typ-der-anlage-photovoltaik-anlage,Photovoltaik Anlage (PV-Anlage),Impianto fotovoltaico (impianto FV)
typ-der-anlage-solar-hybridkollektoren,Solar-Hybridkollektoren (thermische & PV-Anlage),Pannelli solari ibridi (impianto termico e fotovoltaico)
typ-der-anlage-thermische-anlage,Thermische Anlage,Impianto termico
typ-der-waermepumpe-mit-brennbarem-kaeltemittel,Brennbar,infiammabile
typ-der-waermepumpe-ohne-brennbarem-kaeltemittel,Nicht brennbar,non infiammabile
typ-des-bauwerks-andere,Andere,Altro
typ-des-bauwerks-brennstofflager,Brennstofflager,Serbatoio di stoccaggio di combustibili
typ-des-bauwerks-doppeleinfamilienhaus,Einfamilienhaus angebaut,Casa unifamiliare annessa
typ-des-bauwerks-einfamilienhaus,Einfamilienhaus freistehend,Casa unifamiliare isolata
typ-des-bauwerks-energieholzlager,Energieholzlager,Deposito di legno da energia
typ-des-bauwerks-forstwirtschaft,Forstwirtschaftliche Bauten und Anlagen,Edifici e impianti forestali
typ-des-bauwerks-garage,Garage / Einstellhallen im Zusammenhang mit Wohngebäuden,Autorimessa / parcheggi sotterranei in relazione a edifici abitativi
typ-des-bauwerks-gastgewerbe,"Hotel, Restaurant, Beherbergungsbetrieb","Albergo, ristorante, esercizio ricettivo"
typ-des-bauwerks-geschaeftsgebaeude,"Kaufhaus, Geschäftsgebäude","Centro commerciale, edificio commerciale"
typ-des-bauwerks-heim,"Heim mit Unterkunft, Pflegedienst und Betreuung","Casa di cura con alloggio, servizio di cura e assistenza"
typ-des-bauwerks-industrie,Industrie- und Gewerbebaute,Edifici industriali e artigianali
typ-des-bauwerks-kehrichtentsorgungsanlagen,Kehrichtentsorgungsanlagen,Impianti di smaltimento dei rifiuti
typ-des-bauwerks-kirchen,Kirchen und Sakralbauten,Chiese ed edifici sacri
typ-des-bauwerks-kommunikationsanlagen,"Kommunikationsanlagen (Mobilfunk-, Richtfunkanlagen)",Impianti di comunicazione (antenne di telefonia mobile / ponti radio)
typ-des-bauwerks-kulturbauten,"Kulturbauten, Museen, etc.","Edifici culturali, musei, ecc."
typ-des-bauwerks-landwirtschaft-betrieb-wohnteil,Landwirtschaftliche Betriebsgebäude mit Wohnteil,Edificio appartenente all'azienda agricola con abitazione
typ-des-bauwerks-materiallager,Materiallager,Deposito di materiale
typ-des-bauwerks-mehrfamilienhaus,Mehrfamilienhaus (reines Wohngebäude mit mehreren Wohnungen),Casa plurifamiliare (mero edificio abitativo con più abitazioni)
typ-des-bauwerks-oekonomiegebaude-mit-tierhaltung,Landwirtschaftliche Ökonomiegebäude mit Tierhaltung,Edificio di economia rurale con detenzione di animali
typ-des-bauwerks-oekonomiegebaude-ohne-tierhaltung,Landwirtschaftliche Ökonomiegebäude ohne Tierhaltung,Edificio di economia rurale senza detenzione di animali
typ-des-bauwerks-parkhaus,Parkhaus,Autosilo
typ-des-bauwerks-reklamebauten,Reklamebauten,Dispositivi pubblicitari
typ-des-bauwerks-schulen,Schulen,Scuole
typ-des-bauwerks-silo,Silo / Zisterne,Silo / cisterna
typ-des-bauwerks-spital,Spital,Ospedale
typ-des-bauwerks-sporthallen,"Sporthallen, Sportplätze","Palestre, campi sportivi"
typ-des-bauwerks-tourismusanlagen,Freizeit- und Tourismusanlagen,Centri per il tempo libero e impianti turistici
typ-des-bauwerks-wohnheim,Wohnheim ohne Pflegedienste und Betreuung,Residenza senza servizi di cura e assistenza
typ-des-bauwerks-wohn-und-geschaeftshaus,Wohn- und Geschäftshaus,Abitazione ed edificio commerciale
typ-des-fluessiggas-butan,Butan,Butano
typ-des-fluessiggas-propan,Propan,Propano
uebereinstimmungserklaerung-fuer-pv-anlagen-ja,Übereinstimmungserklärung für PV-Anlagen (Systemkategorie 0 oder 1 mit vereinfachtem Brandschutznachweis),Dichiarazione di conformità per impianti FV (classe 0 o 1 con certificato antincendio semplificato)
ueberragt-dachflaeche-ja,Ja,sì
ueberragt-dachflaeche-nein,Nein,no
uebersteigt-terrainveraenderung-ja,Ja,sì
uebersteigt-terrainveraenderung-nein,Nein,no
umbau-andere-umbauten,Andere Umbauten,Altre trasformazioni
umbau-beheizte-erweiterung,Beheizte Erweiterung,Ampliamento riscaldato
umbau-energetische-sanierung,Energetische Sanierung,Risanamento energetico
umbau-nicht-beheizte-erweiterung,Nicht beheizte Erweiterung,Ampliamento non riscaldato
umbau-photovoltaische-solaranlage,Photovoltaische Solaranlage,Impianto solare fotovoltaico
umbau-renovationen-innenbereich,Umbauten / Renovationen im Innenbereich,Trasformazioni / rinnovazioni degli spazi interni
umbau-sanierung-des-heizsystems,Sanierung des Heizsystems,Risanamento del sistema di riscaldamento
umbau-thermische-solaranlage,Thermische Solaranlage,Impianto solare termico
umbau-umnutzung,Umnutzung,Destinazione ad altro scopo
umrandungen-auf-allen-seiten-gleich-hoch-ja,Ja,sì
umrandungen-auf-allen-seiten-gleich-hoch-nein,Nein,no
umschlagplatz-ueberdacht-ja,Ja,sì
umschlagplatz-ueberdacht-nein,Nein,no
unterbau-tragwerksnormen-ja,Ja,sì
unterbau-tragwerksnormen-nein,Nein,no
uvp-pflicht-ja,Ja,sì
uvp-pflicht-nein,Nein,no
verdampferanlage-ja,Ja,sì
verdampferanlage-nein,Nein,no
vereinbarkeit-zweitwohnungsgesetz-ja,Vereinbarkeit Zweitwohnungsgesetz,Conciliabilità legge sulle abitazioni secondarie
verfahrensart-ordentliches-baubewilligungsverfahren,Ordentliches Baubewilligungsverfahren,Procedura ordinaria per il rilascio della licenza edilizia
verfahrensart-vereinfachtes-baubewilligungsverfahren,Vereinfachtes Baubewilligungsverfahren,Procedura semplificata per il rilascio della licenza edilizia
verursacher-emissionen-feuerungsanlagen,Feuerungsanlagen,Impianti di combustione
verursacher-emissionen-stationaere-verbrennungsmotoren,Stationäre Verbrennungsmotoren,Motori a combustione stazionari
verwendungszweck-des-gases-anderes,Anderes,Altro
verwendungszweck-des-gases-blockheizkraftwerk,Blockheizkraftwerk,Centrale termoelettrica a blocco
verwendungszweck-des-gases-heizen,Heizen,Riscaldamento
verwendungszweck-des-gases-kochen,Kochen,Cucina
verwendungszweck-des-gases-warmwasser,Warmwasser,Acqua calda
voc-bzw-voc-haltige-produkte-beizmittel,Beizmittel,Solvente decapante
voc-bzw-voc-haltige-produkte-chemikalien,"Chemikalien (Säuren, Laugen etc.)","Prodotti chimici (acidi, soluzioni alcaline, ecc.)"
voc-bzw-voc-haltige-produkte-farben-und-lacke-loesemittelhaltig,"Farben und Lacke, lösemittelhaltig","Pitture e vernici, a base di solventi"
voc-bzw-voc-haltige-produkte-farben-und-lacke-waessrig,"Farben und Lacke, wässrig","Pitture e vernici, a base di acqua"
voc-bzw-voc-haltige-produkte-fueller-und-haerter,Füller und Härter,Riempitivo e indurente
voc-bzw-voc-haltige-produkte-kleber-klebstoffe,"Kleber/Klebstoffe, lösemittelhaltig","Adesivi/colle, a base di solventi"
voc-bzw-voc-haltige-produkte-reinigungs-entfettungsmittel-chlorhaltig,"Reinigungs-/Entfettungsmittel, chlorhaltig","Detergenti/sgrassanti, a base di cloro"
voc-bzw-voc-haltige-produkte-reinigungs-entfettungsmittel-loesemittelhaltig,"Reinigungs-/Entfettungsmittel, lösemittelhaltig","Detergenti/sgrassanti, a base di solventi"
voc-bzw-voc-haltige-produkte-schweissmaterial,"Schweissmaterial, Strahlmittel","Materiale di saldatura, materiale abrasivo"
voc-bzw-voc-haltige-produkte-verduenner,Verdünner,Diluente
voc-bzw-voc-haltige-produkte-weitere,Weitere Stoffe/Produkte,Altre sostanze/prodotti
vorabklaerung-ersichtlich-ja,Ja,sì
vorabklaerung-ersichtlich-nein,Nein,no
vorabklaerungspflicht-ja,Ja,sì
vorabklaerungspflicht-nein,Nein,no
vorablaerungsbericht-tiefbauamt-leitungen-ja,Vorabklärungsbericht Tiefbauamt für Leitungen in und über Kantonsstrasse (Art. 52 Abs. 2 KRVO),Esame preliminare dell'Ufficio tecnico per condotte nella e sopra la strada cantonale (art. 52 cpv. 2 OPTC)
vorablaerungsbericht-tiefbauamt-naeherbauten-ja,"Vorabklärungsbericht Tiefbauamt für Näherbauten, Zufahrten, Zugänge, Parkplätze usw. (Art. 52 Abs. 2 KRVO)","Esame preliminare dell'Ufficio tecnico per costruzioni a distanze ridotte, accessi carrabili e pedonali, parcheggi, ecc. (art. 52 cpv. 2 OPTC)"
vorablaerungsbericht-tiefbauamt-strassenreklamen-ja,Vorabklärungsbericht Tiefbauamt für Strassenreklamen (Art. 52 Abs. 2 KRVO),Esame preliminare dell'Ufficio tecnico per pubblicità stradali (art. 52 cpv. 2 OPTC)
vorgesehene-abwasserableitung-gemeindekanalisation,Gemeindekanalisation,Canalizzazione comunale
vorgesehene-abwasserableitung-oberirdisches-gewaesser,Oberirdisches Gewässer,Acque superficiali
vorgesehene-abwasservorbehandlung-andere,Andere,Altro
vorgesehene-abwasservorbehandlung-biologische-reinigungsanlage,Biologische Reinigungsanlage,Impianto di trattamento biologico
vorgesehene-abwasservorbehandlung-koaleszenzabscheider,Koaleszenzabscheider,Separatore a coalescenza
vorgesehene-abwasservorbehandlung-mineraloelabscheider,Mineralölabscheider,Separatore di oli minerali
vorgesehene-abwasservorbehandlung-mineraloelabscheider-mit-selbsttaetigem-abschluss-und-oelrueckhaltebecken,Mineralölabscheider mit selbsttätigem Abschluss und Ölrückhaltebecken (für Tankstelle),Separatore di oli minerali a chiusura automatica e vasca di ritenzione dell'olio (per stazioni di servizio)
vorgesehene-abwasservorbehandlung-neutralisationsanlage,Neutralisationsanlage,Impianto di neutralizzazione
vorgesehene-abwasservorbehandlung-spaltanlage,Spaltanlage,Impianto di separazione
vorgesehene-abwasservorbehandlung-ultrafiltration,Ultrafiltration,Ultrafiltrazione
vorhaben-abbruch-teilabbruch,Abbruch / Teilabbruch,Demolizione / demolizione parziale
vorhaben-andere,Andere bauliche Massnahmen,Altre misure edilizie
vorhaben-erneuerung,Erneuerung,Rinnovo
vorhaben-erweiterung-anbau,Erweiterung,Ampliamento
vorhaben-neubau,Neubau,Nuova costruzione
vorhaben-projektaenderung-einer-bewilligten-baute-anlage,Projektänderung einer bewilligten Baute / Anlage,Modifica del progetto di un edificio/impianto autorizzato
vorhaben-umbau-erweiterung-zweckaenderung,Umbau,Trasformazione
vorhaben-zweckaenderung,Zweckänderung,Destinazione ad altro scopo
waermedaemmung-der-aussenwand-brennbar,Brennbar,infiammabile
waermedaemmung-der-aussenwand-keine,Keine,nessuno
waermedaemmung-der-aussenwand-nicht-brennbar,Nicht brennbar,non infiammabile
waerme-der-dampferzeugung-ueber-110,über 110 °C,oltre 110 °C
waerme-der-dampferzeugung-ueber-150,über 150 °C,oltre 150 °C
waermeerzeuger-heizung-7400,Kein Wärmeerzeuger,Senza generatore di calore
waermeerzeuger-heizung-7410,Wärmepumpe für ein Gebäude,Pompa di calore per un solo edificio
waermeerzeuger-heizung-7411,Wärmepumpe für mehrere Gebäude,Pompa di calore per più edifici
waermeerzeuger-heizung-7420,Thermische Solaranlage für ein Gebäude,Impianto solare termico per un solo edificio
waermeerzeuger-heizung-7421,Thermische Solaranlage für mehrere Gebäude,Impianto solare termico per più edifici
waermeerzeuger-heizung-7430,Heizkessel (generisch) für ein Gebäude,Caldaia (generica) per un solo edificio
waermeerzeuger-heizung-7431,Heizkessel (generisch) für mehrere Gebäude,Caldaia (generica) per più edifici
waermeerzeuger-heizung-7432,Heizkessel nicht kondensierend für ein Gebäude,Caldaia non a condensazione per un solo edificio
waermeerzeuger-heizung-7433,Heizkessel nicht kondensierend für mehrere Gebäude,Caldaia non a condensazione per più edifici
waermeerzeuger-heizung-7434,Heizkessel kondensierend für ein Gebäude,Caldaia a condensazione per un solo edificio
waermeerzeuger-heizung-7435,Heizkessel kondensierend für mehrere Gebäude,Caldaia a condensazione per più edifici
waermeerzeuger-heizung-7436,Ofen,Stufa
waermeerzeuger-heizung-7440,Wärmekraftkopplungsanlage für ein Gebäude,Impianto di cogenerazione di energia elettrica e termica per un solo edificio
waermeerzeuger-heizung-7441,Wärmekraftkopplungsanlage für mehrere Gebäude,Impianto di cogenerazione di energia elettrica e termica per più edifici
weitere-waermeerzeuger-heizung-7499,Andere,Altro
waermeerzeuger-heizung-7450,Elektrospeicher-Zentralheizung für ein Gebäude,Riscaldamento centrale elettrico per un solo edificio
waermeerzeuger-heizung-7451,Elektrospeicher-Zentralheizung für mehrere Gebäude,Riscaldamento centrale elettrico per più edifici
waermeerzeuger-heizung-7452,Elektro direkt,Radiatori elettrici
waermeerzeuger-heizung-7460,Wärmetauscher (einschliesslich für Fernwärme) für ein Gebäude,Scambiatore di calore e impianto ad hoc per teleriscaldamento per un solo edificio
waermeerzeuger-heizung-7461,Wärmetauscher (einschliesslich für Fernwärme) für mehrere Gebäude,Scambiatore di calore e impianto ad hoc per teleriscaldamento per più edifici
waermeerzeuger-heizung-7499,Andere,Altro
waermeerzeuger-heizung-andere,Andere,Altro
waermeerzeuger-heizung-elektro-direkt,Elektro direkt,Radiatori elettrici
waermeerzeuger-heizung-elektrospeicher-zentralheizung-fuer-ein-gebaeude,Elektrospeicher-Zentralheizung für ein Gebäude,Riscaldamento centrale elettrico per un solo edificio
waermeerzeuger-heizung-elektrospeicher-zentralheizung-fuer-mehrere-gebaeude,Elektrospeicher-Zentralheizung für mehrere Gebäude,Riscaldamento centrale elettrico per più edifici
waermeerzeuger-heizung-heizkessel-generisch-fuer-ein-gebaeude,Heizkessel (generisch) für ein Gebäude,Caldaia (generica) per un solo edificio
waermeerzeuger-heizung-heizkessel-generisch-fuer-mehrere-gebaeude,Heizkessel (generisch) für mehrere Gebäude,Caldaia (generica) per più edifici
waermeerzeuger-heizung-heizkessel-kondensierend-fuer-ein-gebaeude,Heizkessel kondensierend für ein Gebäude,Caldaia a condensazione per un solo edificio
waermeerzeuger-heizung-heizkessel-kondensierend-fuer-mehrere-gebaeude,Heizkessel kondensierend für mehrere Gebäude,Caldaia a condensazione per più edifici
waermeerzeuger-heizung-heizkessel-nicht-kondensierend-fuer-ein-gebaeude,Heizkessel nicht kondensierend für ein Gebäude,Caldaia non a condensazione per un solo edificio
waermeerzeuger-heizung-heizkessel-nicht-kondensierend-fuer-mehrere-gebaeude,Heizkessel nicht kondensierend für mehrere Gebäude,Caldaia non a condensazione per più edifici
waermeerzeuger-heizung-kein-waermeerzeuger,Kein Wärmeerzeuger,Senza generatore di calore
waermeerzeuger-heizung-noch-nicht-festgelegt,Noch nicht festgelegt,Non ancora stabilita
waermeerzeuger-heizung-ofen,Ofen,Stufa
waermeerzeuger-heizung-thermische-solaranlage-fuer-ein-gebaeude,Thermische Solaranlage für ein Gebäude,Impianto solare termico per un solo edificio
waermeerzeuger-heizung-thermische-solaranlage-fuer-mehrere-gebaeude,Thermische Solaranlage für mehrere Gebäude,Impianto solare termico per più edifici
waermeerzeuger-heizung-waermekraftkopplungsanlage-fuer-ein-gebaeude,Wärmekraftkopplungsanlage für ein Gebäude,Impianto di cogenerazione di energia elettrica e termica per un solo edificio
waermeerzeuger-heizung-waermekraftkopplungsanlage-fuer-mehrere-gebaeude,Wärmekraftkopplungsanlage für mehrere Gebäude,Impianto di cogenerazione di energia elettrica e termica per più edifici
waermeerzeuger-heizung-waermepumpe-fuer-ein-gebaeude,Wärmepumpe für ein Gebäude,Pompa di calore per un solo edificio
waermeerzeuger-heizung-waermepumpe-fuer-mehrere-gebaeude,Wärmepumpe für mehrere Gebäude,Pompa di calore per più edifici
waermeerzeuger-heizung-waermetauscher-einschliesslich-fuer-fernwaerme-fuer-ein-gebaeude,Wärmetauscher (einschliesslich für Fernwärme) für ein Gebäude,Scambiatore di calore e impianto ad hoc per teleriscaldamento per un solo edificio
waermeerzeuger-heizung-waermetauscher-einschliesslich-fuer-fernwaerme-fuer-mehrere-gebaeude,Wärmetauscher (einschliesslich für Fernwärme) für mehrere Gebäude,Scambiatore di calore e impianto ad hoc per teleriscaldamento per più edifici
waermeerzeuger-warmwasser-7600,Kein Wärmeerzeuger,Senza generatore di calore
waermeerzeuger-warmwasser-7610,Wärmepumpe,Pompa di calore
waermeerzeuger-warmwasser-7620,Thermische Solaranlage,Impianto solare termico
waermeerzeuger-warmwasser-7630,Heizkessel (generisch),Caldaia (generica)
waermeerzeuger-warmwasser-7632,Heizkessel nicht kondensierend,Caldaia standard
waermeerzeuger-warmwasser-7634,Heizkessel kondensierend,Caldaia a condensazione
waermeerzeuger-warmwasser-7640,Wärmekraftkopplungsanlage,Impianto di cogenerazione di energia elettrica e termica
waermeerzeuger-warmwasser-7650,Zentraler Elektroboiler,Boiler centrale elettrico
waermeerzeuger-warmwasser-7651,Kleinboiler,Piccolo boiler
waermeerzeuger-warmwasser-7660,Wärmetauscher (einschliesslich für Fernwärme),Scambiatore di calore e impianto ad hoc per teleriscaldamento
waermeerzeuger-warmwasser-7699,Andere,Altro
waermeerzeuger-warmwasser-andere,Andere,Altro
waermeerzeuger-warmwasser-heizkessel-generisch,Heizkessel (generisch),Caldaia (generica)
waermeerzeuger-warmwasser-heizkessel-kondensierend,Heizkessel kondensierend,Caldaia a condensazione
waermeerzeuger-warmwasser-heizkessel-nicht-kondensierend,Heizkessel nicht kondensierend,Caldaia standard
waermeerzeuger-warmwasser-kein-waermeerzeuger,Kein Wärmeerzeuger,Senza generatore di calore
waermeerzeuger-warmwasser-kleinboiler,Kleinboiler,Piccolo boiler
waermeerzeuger-warmwasser-noch-nicht-festgelegt,Noch nicht festgelegt,Non ancora stabilita
waermeerzeuger-warmwasser-thermische-solaranlage,Thermische Solaranlage,Impianto solare termico
waermeerzeuger-warmwasser-waermekraftkopplungsanlage,Wärmekraftkopplungsanlage,Impianto di cogenerazione di energia elettrica e termica
waermeerzeuger-warmwasser-waermepumpe,Wärmepumpe,Pompa di calore
waermeerzeuger-warmwasser-waermetauscher-einschliesslich-fuer-fernwaerme,Wärmetauscher (einschliesslich für Fernwärme),Scambiatore di calore e impianto ad hoc per teleriscaldamento
waermeerzeuger-warmwasser-zentraler-elektroboiler,Zentraler Elektroboiler,Boiler centrale elettrico
waermespeicher-holzfeuerung-liter,Liter,Litri
waermespeicher-holzfeuerung-m3,m³,m³
waldareal-ja,"Ja, im Wald","Sì, nel bosco"
waldareal-nein,Nein,no
waldareal-waldabstandsbereich,"Ja, im Waldabstandsbereich von 10m","Sì, nella fascia di arretramento dalla foresta di 10 m"
waschwasser-behandlung-ableitung,Ableitung,Immissione
waschwasser-behandlung-absetzbecken,Absetzbecken,Decantatore
waschwasser-behandlung-kammerfilterpresse,Kammerfilterpresse,Filtropressa a camera
waschwasser-behandlung-kompaktanlage,Kompaktanlage,Impianto compatto
waschwasser-behandlung-rezirkulation,Rezirkulation (geschlossener Kreislauf),Ricircolo (circuito chiuso)
waschwasserbezug-grundwasser,Grundwasser,Acque sotterranee
waschwasserbezug-oberflaechengewaesser,Oberflächengewässer,Acque di superficie
waschwasserbezug-oeffentliche-wasserversorgung,Öffentliche Wasserversorgung,Approvvigionamento idrico pubblico
was-fuer-eine-anlage-wird-erstellt-mobile-anlage-zb-alp-landwirtschaft-steinbruch-etc,"Mobile Anlage (z.B. Alp-Landwirtschaft, Steinbruch etc.)","Impianto mobile (ad es. alpeggio, cava, ecc.)"
was-fuer-eine-anlage-wird-erstellt-stationaere-anlage,Stationäre Anlage,Impianto stazionario
wassergehalt-35-45,M 35 - 45%,M 35 - 45%
wassergehalt-ueber-45,M über 45%,M superiore al 45%
wassergehalt-unter-35,M unter 35%,M inferiore al 35%
was-verursacht-die-emissionen-feuerungsanlagen,Feuerungsanlagen,Impianti di combustione
was-verursacht-die-emissionen-sonstige-anlagen,"sonstige Anlagen (z.B. Parkierungsanlagen, Räucheranlagen, Röstanlagen, Trocknungsanlagen usw.)","Altri impianti (ad es. parcheggi, impianti di affumicatura, sistemi di tostatura, impianti di essiccazione, ecc.)"
was-verursacht-die-emissionen-verbrennungsmotoren,stationäre Verbrennungsmotoren,Motori a combustione stazionari
weitere-anschluesse-abgasanlage-ja,Ja,sì
weitere-anschluesse-abgasanlage-nein,Nein,no
weitere-energie-waermequelle-heizung-7500,Keine,nessuno
weitere-energie-waermequelle-heizung-7501,Luft,Aria
weitere-energie-waermequelle-heizung-7510,Erdwärme (generisch),Geotermia (generica)
weitere-energie-waermequelle-heizung-7511,Erdwärmesonde,Sonda geotermica
weitere-energie-waermequelle-heizung-7512,Erdregister,Scambiatore geotermico
weitere-energie-waermequelle-heizung-7513,"Wasser (Grundwasser, Oberflächenwasser, Abwasser)","Acqua (acque sotterranee, acque di superficie, acque residue)"
weitere-energie-waermequelle-heizung-7520,Gas,Gas
weitere-energie-waermequelle-heizung-7530,Heizöl,Olio da riscaldamento
weitere-energie-waermequelle-heizung-7540,Holz (generisch),Legna (generica)
weitere-energie-waermequelle-heizung-7541,Holz (Stückholz),Legna (ceppi)
weitere-energie-waermequelle-heizung-7542,Holz (Pellets),Legna (granulati pellet)
weitere-energie-waermequelle-heizung-7550,Abwärme (innerhalb des Gebäudes),Scarichi termici (nell'edificio)
weitere-energie-waermequelle-heizung-7560,Elektrizität,Elettricità
weitere-energie-waermequelle-heizung-7570,Sonne (thermisch),Sole (termico)
weitere-energie-waermequelle-heizung-7580,Fernwärme (generisch),Calore prodotto a distanza (generico)
weitere-energie-waermequelle-heizung-7581,Fernwärme (Hochtemperatur),Calore prodotto a distanza (alta temperatura)
weitere-energie-waermequelle-heizung-7582,Fernwärme (Niedertemperatur),Calore prodotto a distanza (bassa temperatura)
weitere-energie-waermequelle-heizung-7598,Unbestimmt,Indeterminata
weitere-energie-waermequelle-heizung-7599,Andere,Altro
weitere-energie-waermequelle-heizung-noch-nicht-festgelegt,Noch nicht festgelegt,Non ancora stabilita
weitere-energie-waermequelle-warmwasser-7500,Keine,nessuno
weitere-energie-waermequelle-warmwasser-7501,Luft,Aria
weitere-energie-waermequelle-warmwasser-7510,Erdwärme (generisch),Geotermia (generica)
weitere-energie-waermequelle-warmwasser-7511,Erdwärmesonde,Sonda geotermica
weitere-energie-waermequelle-warmwasser-7512,Erdregister,Scambiatore geotermico
weitere-energie-waermequelle-warmwasser-7513,"Wasser (Grundwasser, Oberflächenwasser, Abwasser)","Acqua (acque sotterranee, acque di superficie, acque residue)"
weitere-energie-waermequelle-warmwasser-7520,Gas,Gas
weitere-energie-waermequelle-warmwasser-7530,Heizöl,Olio da riscaldamento
weitere-energie-waermequelle-warmwasser-7540,Holz (generisch),Legna (generica)
weitere-energie-waermequelle-warmwasser-7541,Holz (Stückholz),Legna (ceppi)
weitere-energie-waermequelle-warmwasser-7542,Holz (Pellets),Legna (granulati pellet)
weitere-energie-waermequelle-warmwasser-7550,Abwärme (innerhalb des Gebäudes),Scarichi termici (nell'edificio)
weitere-energie-waermequelle-warmwasser-7560,Elektrizität,Elettricità
weitere-energie-waermequelle-warmwasser-7570,Sonne (thermisch),Sole (termico)
weitere-energie-waermequelle-warmwasser-7580,Fernwärme (generisch),Calore prodotto a distanza (generico)
weitere-energie-waermequelle-warmwasser-7581,Fernwärme (Hochtemperatur),Calore prodotto a distanza (alta temperatura)
weitere-energie-waermequelle-warmwasser-7582,Fernwärme (Niedertemperatur),Calore prodotto a distanza (bassa temperatura)
weitere-energie-waermequelle-warmwasser-7598,Unbestimmt,Indeterminata
weitere-energie-waermequelle-warmwasser-7599,Andere,Altro
weitere-energie-waermequelle-warmwasser-noch-nicht-festgelegt,Noch nicht festgelegt,Non ancora stabilita
weitere-waermeerzeuger-heizung-7400,Kein Wärmeerzeuger,Senza generatore di calore
weitere-waermeerzeuger-heizung-7410,Wärmepumpe für ein Gebäude,Pompa di calore per un solo edificio
weitere-waermeerzeuger-heizung-7411,Wärmepumpe für mehrere Gebäude,Pompa di calore per più edifici
weitere-waermeerzeuger-heizung-7420,Thermische Solaranlage für ein Gebäude,Impianto solare termico per un solo edificio
weitere-waermeerzeuger-heizung-7421,Thermische Solaranlage für mehrere Gebäude,Impianto solare termico per più edifici
weitere-waermeerzeuger-heizung-7430,Heizkessel (generisch) für ein Gebäude,Caldaia (generica) per un solo edificio
weitere-waermeerzeuger-heizung-7431,Heizkessel (generisch) für mehrere Gebäude,Caldaia (generica) per più edifici
weitere-waermeerzeuger-heizung-7432,Heizkessel nicht kondensierend für ein Gebäude,Caldaia non a condensazione per un solo edificio
weitere-waermeerzeuger-heizung-7433,Heizkessel nicht kondensierend für mehrere Gebäude,Caldaia non a condensazione per più edifici
weitere-waermeerzeuger-heizung-7434,Heizkessel kondensierend für ein Gebäude,Caldaia a condensazione per un solo edificio
weitere-waermeerzeuger-heizung-7435,Heizkessel kondensierend für mehrere Gebäude,Caldaia a condensazione per più edifici
weitere-waermeerzeuger-heizung-7436,Ofen,Stufa
weitere-waermeerzeuger-heizung-7440,Wärmekraftkopplungsanlage für ein Gebäude,Impianto di cogenerazione di energia elettrica e termica per un solo edificio
weitere-waermeerzeuger-heizung-7441,Wärmekraftkopplungsanlage für mehrere Gebäude,Impianto di cogenerazione di energia elettrica e termica per più edifici
weitere-waermeerzeuger-heizung-7450,Elektrospeicher-Zentralheizung für ein Gebäude,Riscaldamento centrale elettrico per un solo edificio
weitere-waermeerzeuger-heizung-7451,Elektrospeicher-Zentralheizung für mehrere Gebäude,Riscaldamento centrale elettrico per più edifici
weitere-waermeerzeuger-heizung-7452,Elektro direkt,Radiatori elettrici
weitere-waermeerzeuger-heizung-7460,Wärmetauscher (einschliesslich für Fernwärme) für ein Gebäude,Scambiatore di calore e impianto ad hoc per teleriscaldamento per un solo edificio
weitere-waermeerzeuger-heizung-7461,Wärmetauscher (einschliesslich für Fernwärme) für mehrere Gebäude,Scambiatore di calore e impianto ad hoc per teleriscaldamento per più edifici
weitere-waermeerzeuger-heizung-noch-nicht-festgelegt,Noch nicht festgelegt,Non ancora stabilita
weitere-waermeerzeuger-warmwasser-7600,Kein Wärmeerzeuger,Senza generatore di calore
weitere-waermeerzeuger-warmwasser-7610,Wärmepumpe,Pompa di calore
weitere-waermeerzeuger-warmwasser-7620,Thermische Solaranlage,Impianto solare termico
weitere-waermeerzeuger-warmwasser-7630,Heizkessel (generisch),Caldaia (generica)
weitere-waermeerzeuger-warmwasser-7632,Heizkessel nicht kondensierend,Caldaia standard
weitere-waermeerzeuger-warmwasser-7634,Heizkessel kondensierend,Caldaia a condensazione
weitere-waermeerzeuger-warmwasser-7640,Wärmekraftkopplungsanlage,Impianto di cogenerazione di energia elettrica e termica
weitere-waermeerzeuger-warmwasser-7650,Zentraler Elektroboiler,Boiler centrale elettrico
weitere-waermeerzeuger-warmwasser-7651,Kleinboiler,Piccolo boiler
weitere-waermeerzeuger-warmwasser-7660,Wärmetauscher (einschliesslich für Fernwärme),Scambiatore di calore e impianto ad hoc per teleriscaldamento
weitere-waermeerzeuger-warmwasser-7699,Andere,Altro
weitere-waermeerzeuger-warmwasser-noch-nicht-festgelegt,Noch nicht festgelegt,Non ancora stabilita
welche-abfaelle-fallen-in-ihrem-betrieb-an-chemikalienreste,Chemikalienreste,Resti di prodotti chimici
welche-abfaelle-fallen-in-ihrem-betrieb-an-farb-lackabfaelle,Farb-/Lackabfälle,Rifiuti di colori/vernici
welche-abfaelle-fallen-in-ihrem-betrieb-an-filtermatten-aus-spritzkabine,Filtermatten aus Spritzkabine,Stuoie filtranti dalla cabina di verniciatura
welche-abfaelle-fallen-in-ihrem-betrieb-an-reinigungs-entfettungsmittel,Reinigungs-/Entfettungsmittel verschmutzt,"Detergenti/sgrassanti, contaminati"
welche-abfaelle-fallen-in-ihrem-betrieb-an-weitere,Weitere Sonderabfälle,Altri rifiuti speciali
werden-flaechen-beheizt-ja,Ja,sì
